NOME_CURSO,IES,UF,pergunta,categoria,enunciado,media,n,rank,ano
Física (Licenciatura) (99810),UFCG,PB,36,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua capacidade de aprender e atualizar-se permanentemente.,5.333333333333333,15,7,2017
Física (Licenciatura) (99810),UFCG,PB,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,5.333333333333333,15,1,2017
Física (Licenciatura) (99810),UFCG,PB,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,5.333333333333333,15,1,2017
Matemática (Licenciatura) (1152880),UFCG,PB,27,Aprendizagem além do técnico,"As disciplinas cursadas contribuíram para sua formação integral, como cidadão e profissional.",5.333333333333333,18,10,2017
Matemática (Licenciatura) (1152880),UFCG,PB,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,5.333333333333333,18,8,2017
Matemática (Licenciatura) (1152880),UFCG,PB,50,Outros,O estágio supervisionado proporcionou experiências diversificadas para a sua formação.,5.333333333333333,18,13,2017
Química (Licenciatura) (99808),UFCG,PB,57,"Ensino, apoio e avaliacão",Os professores demonstraram domínio dos conteúdos abordados nas disciplinas.,5.333333333333333,24,17,2017
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,5.3283582089552235,67,9,2017
Ciências Sociais (Licenciatura) (1106595),UFCG,PB,39,"Ensino, apoio e avaliacão",As referências bibliográficas indicadas pelos professores nos planos de ensino contribuíram para seus estudos e aprendizagens.,5.326086956521739,46,4,2017
Ciências Sociais (Licenciatura) (1106595),UFCG,PB,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,5.326086956521739,46,5,2017
Ciências Sociais (Licenciatura) (1106595),UFCG,PB,58,"Ensino, apoio e avaliacão","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",5.326086956521738,46,6,2017
Geografia (Licenciatura) (13407),UFCG,PB,42,Curso em geral,O curso exigiu de você organização e dedicação frequente aos estudos.,5.325581395348838,43,27,2017
História (Licenciatura) (13449),UFCG,PB,35,Aprendizagem além do técnico,O curso contribuiu para você ampliar sua capacidade de comunicação nas formas oral e escrita.,5.324324324324325,74,20,2017
Geografia (Licenciatura) (120777),UFCG,PB,27,Aprendizagem além do técnico,"As disciplinas cursadas contribuíram para sua formação integral, como cidadão e profissional.",5.32258064516129,62,11,2017
Letras-Português (Licenciatura) (1158116),UFCG,PB,27,Aprendizagem além do técnico,"As disciplinas cursadas contribuíram para sua formação integral, como cidadão e profissional.",5.32258064516129,31,12,2017
Letras-Português (Licenciatura) (1158116),UFCG,PB,34,Aprendizagem além do técnico,"O curso promoveu o desenvolvimento da sua capacidade de pensar criticamente, analisar e refletir sobre soluções para problemas da sociedade.",5.32258064516129,31,16,2017
Química (Licenciatura) (99808),UFCG,PB,36,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua capacidade de aprender e atualizar-se permanentemente.,5.32,25,8,2017
Química (Licenciatura) (99808),UFCG,PB,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,5.32,25,10,2017
Engenharia de Alimentos (112294),UFCG,PB,33,Aprendizagem além do técnico,O curso possibilitou aumentar sua capacidade de reflexão e argumentação.,5.318181818181818,44,22,2017
Engenharia de Alimentos (112294),UFCG,PB,35,Aprendizagem além do técnico,O curso contribuiu para você ampliar sua capacidade de comunicação nas formas oral e escrita.,5.318181818181818,44,21,2017
Pedagogia (Licenciatura) (13410),UFCG,PB,58,"Ensino, apoio e avaliacão","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",5.3181818181818175,88,7,2017
Música (Licenciatura) (118630),UFCG,PB,31,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua consciência ética para o exercício profissional.,5.315789473684211,19,16,2017
Música (Licenciatura) (118630),UFCG,PB,32,Aprendizagem além do técnico,No curso você teve oportunidade de aprender a trabalhar em equipe.,5.315789473684211,19,18,2017
Música (Licenciatura) (118630),UFCG,PB,33,Aprendizagem além do técnico,O curso possibilitou aumentar sua capacidade de reflexão e argumentação.,5.315789473684211,19,23,2017
